date,platform,campaign_type,industry,country,impressions,clicks,CTR,CPC,ad_spend,conversions,CPA,revenue,ROAS,sessions,total_orders,new_customers,cvr_percentage,cac_usd
2024-09-10,TikTok Ads,Shopping,Healthcare,UAE,90066,6025,0.0669,1.77,10664.25,417,25.57,40275.46,3.78,5723,417,333,7.29,32.02
2024-07-25,Meta Ads,Shopping,E-commerce,India,186775,2409,0.0129,0.69,1662.21,107,15.53,10079.71,6.06,2288,107,85,4.68,19.56
2024-04-15,Google Ads,Video,Fintech,India,57328,2161,0.0377,1.53,3306.33,99,33.4,17903.97,5.42,2052,99,79,4.82,41.85
2024-02-22,Google Ads,Video,SaaS,India,87570,3415,0.039,2.57,8776.55,236,37.19,46705.85,5.32,3244,236,188,7.27,46.68
2024-06-18,Meta Ads,Video,SaaS,UAE,54864,1876,0.0342,1.52,2851.52,121,23.57,23640.39,8.29,1782,121,96,6.79,29.7
2024-11-04,Google Ads,Display,SaaS,Australia,91861,2535,0.0276,1.24,3143.4,137,22.94,8299.82,2.64,2408,137,109,5.69,28.84
2024-06-04,Meta Ads,Search,E-commerce,Australia,16920,389,0.023,1.23,478.47,15,31.9,3222.58,6.74,369,15,12,4.07,39.87
2024-08-16,Meta Ads,Shopping,Healthcare,India,117421,3428,0.0292,0.61,2091.08,99,21.12,25079.21,11.99,3256,99,79,3.04,26.47
2024-06-29,Google Ads,Display,EdTech,UK,146332,7184,0.0491,2.8,20115.2,366,54.96,40775.67,2.03,6824,366,292,5.36,68.89
2024-01-11,Meta Ads,Shopping,SaaS,USA,144993,2783,0.0192,1.47,4091.01,120,34.09,10562.14,2.58,2643,120,96,4.54,42.61
2024-07-28,Google Ads,Display,Fintech,Canada,35702,999,0.028,1.58,1578.42,15,105.23,2820.45,1.79,949,15,12,1.58,131.54
2024-09-01,Google Ads,Shopping,Healthcare,Germany,184976,6270,0.0339,2.66,16678.2,412,40.48,40433.91,2.42,5956,412,329,6.92,50.69
2024-06-10,Google Ads,Search,E-commerce,UAE,119235,5258,0.0441,1.1,5783.8,141,41.02,24150.02,4.18,4995,141,112,2.82,51.64
2024-08-14,Google Ads,Shopping,EdTech,India,127211,3968,0.0312,2.63,10435.84,194,53.79,37337.18,3.58,3769,194,155,5.15,67.33
2024-12-16,TikTok Ads,Video,Fintech,USA,27584,1561,0.0566,0.94,1467.34,93,15.78,19425.98,13.24,1482,93,74,6.28,19.83
2024-05-25,Google Ads,Shopping,SaaS,Germany,194928,9161,0.047,1.88,17222.68,571,30.16,17839.23,1.04,8702,571,456,6.56,37.77
2024-10-26,Google Ads,Search,E-commerce,Australia,90349,5420,0.06,3.02,16368.4,105,155.89,16913.07,1.03,5149,105,84,2.04,194.86
2024-07-08,TikTok Ads,Video,EdTech,Germany,170011,10149,0.0597,0.55,5581.95,110,50.74,29617.76,5.31,9641,110,88,1.14,63.43
2024-08-06,Google Ads,Display,Healthcare,USA,54158,3374,0.0623,0.81,2732.94,55,49.69,5839.17,2.14,3205,55,44,1.72,62.11
2024-01-02,Meta Ads,Display,SaaS,UK,143485,3945,0.0275,0.71,2800.95,187,14.98,30765.32,10.98,3747,187,149,4.99,18.8
2024-02-18,Google Ads,Video,Fintech,Canada,165470,4136,0.025,0.82,3391.52,56,60.56,12113.24,3.57,3929,56,44,1.43,77.08
2024-05-11,Meta Ads,Search,EdTech,USA,112596,2668,0.0237,1.2,3201.6,39,82.09,10899.61,3.4,2534,39,31,1.54,103.28
2024-07-03,Google Ads,Video,EdTech,Canada,82604,5146,0.0623,2.88,14820.48,75,197.61,11977.45,0.81,4888,75,60,1.53,247.01
2024-06-25,Google Ads,Display,Healthcare,UAE,162454,4337,0.0267,1.57,6809.09,329,20.7,13568.06,1.99,4120,329,263,7.99,25.89
2024-10-20,TikTok Ads,Shopping,E-commerce,UK,143667,6852,0.0477,1.13,7742.76,142,54.53,19589.64,2.53,6509,142,113,2.18,68.52
2024-02-16,Google Ads,Video,Healthcare,Australia,83702,3900,0.0466,2.18,8502.0,60,141.7,11812.78,1.39,3705,60,48,1.62,177.12
2024-02-12,TikTok Ads,Video,Fintech,USA,41497,3299,0.0795,0.65,2144.35,112,19.15,6822.75,3.18,3134,112,89,3.57,24.09
2024-05-26,Google Ads,Search,Fintech,UAE,88442,2485,0.0281,2.89,7181.65,69,104.08,12989.18,1.81,2360,69,55,2.92,130.58
2024-02-23,Google Ads,Shopping,SaaS,UAE,143723,4254,0.0296,1.14,4849.56,281,17.26,41783.61,8.62,4041,281,224,6.95,21.65
2024-10-15,Meta Ads,Search,SaaS,UK,30392,1325,0.0436,1.31,1735.75,101,17.19,3539.63,2.04,1258,101,80,8.03,21.7
2024-05-10,Google Ads,Video,E-commerce,India,94412,4786,0.0507,1.29,6173.94,343,18.0,93767.6,15.19,4546,343,274,7.55,22.53
2024-05-21,Google Ads,Video,EdTech,UK,56305,1644,0.0292,1.65,2712.6,126,21.53,24269.48,8.95,1561,126,100,8.07,27.13
2024-09-29,TikTok Ads,Display,SaaS,Germany,142456,9943,0.0698,0.91,9048.13,266,34.02,72736.17,8.04,9445,266,212,2.82,42.68
2024-12-26,Meta Ads,Display,EdTech,Australia,27169,546,0.0201,1.08,589.68,15,39.31,1578.78,2.68,518,15,12,2.9,49.14
2024-09-15,Google Ads,Video,SaaS,Germany,127179,5125,0.0403,2.22,11377.5,87,130.78,5905.23,0.52,4868,87,69,1.79,164.89
2024-07-18,Google Ads,Shopping,Fintech,USA,20797,846,0.0407,1.08,913.68,56,16.32,11660.97,12.76,803,56,44,6.97,20.77
2024-08-13,Meta Ads,Shopping,E-commerce,USA,188201,5627,0.0299,1.88,10578.76,77,137.39,14242.93,1.35,5345,77,61,1.44,173.42
2024-06-03,TikTok Ads,Shopping,E-commerce,Canada,77726,2557,0.0329,0.49,1252.93,37,33.86,2932.31,2.34,2429,37,29,1.52,43.2
2024-03-10,Meta Ads,Search,EdTech,Australia,23123,286,0.0124,1.21,346.06,3,115.35,585.7,1.69,271,3,2,1.11,173.03
2024-04-06,Google Ads,Search,SaaS,Canada,86689,3727,0.043,1.16,4323.32,276,15.66,76876.24,17.78,3540,276,220,7.8,19.65
2024-05-17,Google Ads,Search,Healthcare,USA,159251,9172,0.0576,2.84,26048.48,407,64.0,30602.6,1.17,8713,407,325,4.67,80.15
2024-01-13,Meta Ads,Display,E-commerce,UK,70180,736,0.0105,1.4,1030.4,45,22.9,2168.72,2.1,699,45,36,6.44,28.62
2024-09-16,Google Ads,Video,Fintech,Canada,83466,4089,0.049,2.26,9241.14,108,85.57,12521.2,1.35,3884,108,86,2.78,107.46
2024-11-13,Meta Ads,Display,SaaS,India,137602,2641,0.0192,0.59,1558.19,179,8.7,52473.54,33.68,2508,179,143,7.14,10.9
2024-09-03,TikTok Ads,Video,SaaS,UAE,64222,2067,0.0322,1.89,3906.63,68,57.45,14851.97,3.8,1963,68,54,3.46,72.34
2024-07-08,TikTok Ads,Shopping,Healthcare,India,116739,4319,0.037,0.34,1468.46,306,4.8,46873.98,31.92,4103,306,244,7.46,6.02
2024-12-30,Meta Ads,Shopping,Healthcare,USA,50869,890,0.0175,1.08,961.2,61,15.76,16803.54,17.48,845,61,48,7.22,20.03
2024-12-02,Meta Ads,Search,EdTech,Germany,127155,3089,0.0243,1.25,3861.25,95,40.64,23894.64,6.19,2934,95,76,3.24,50.81
2024-03-26,Google Ads,Video,EdTech,Germany,162883,8974,0.0551,2.38,21358.12,292,73.14,80812.08,3.78,8525,292,233,3.43,91.67
2024-01-17,TikTok Ads,Search,SaaS,Canada,115716,7394,0.0639,1.16,8577.04,242,35.44,49142.56,5.73,7024,242,193,3.45,44.44
2024-06-14,Google Ads,Video,EdTech,USA,40306,1176,0.0292,0.85,999.6,41,24.38,11838.48,11.84,1117,41,32,3.67,31.24
2024-02-29,TikTok Ads,Search,Fintech,Canada,138025,9192,0.0666,0.64,5882.88,420,14.01,38810.35,6.6,8732,420,336,4.81,17.51
2024-02-05,Meta Ads,Video,SaaS,India,145510,5805,0.0399,1.04,6037.2,166,36.37,30713.7,5.09,5514,166,132,3.01,45.74
2024-09-07,TikTok Ads,Display,Fintech,USA,168297,10535,0.0626,1.4,14749.0,561,26.29,30094.65,2.04,10008,561,448,5.61,32.92
2024-12-14,Meta Ads,Search,E-commerce,Australia,66157,1687,0.0255,1.3,2193.1,41,53.49,5082.94,2.32,1602,41,32,2.56,68.53
2024-03-26,Meta Ads,Shopping,Fintech,India,115003,2921,0.0254,0.4,1168.4,36,32.46,4203.19,3.6,2774,36,28,1.3,41.73
2024-01-19,Meta Ads,Shopping,Healthcare,USA,173292,7330,0.0423,1.88,13780.4,355,38.82,66981.68,4.86,6963,355,284,5.1,48.52
2024-01-07,Meta Ads,Video,EdTech,Germany,94440,2219,0.0235,1.93,4282.67,156,27.45,39424.24,9.21,2108,156,124,7.4,34.54
2024-06-24,Meta Ads,Video,Healthcare,India,93003,1283,0.0138,1.76,2258.08,49,46.08,1614.11,0.71,1218,49,39,4.02,57.9
2024-02-02,TikTok Ads,Video,E-commerce,USA,112294,9039,0.0805,0.99,8948.61,99,90.39,20435.34,2.28,8587,99,79,1.15,113.27
2024-05-22,Meta Ads,Display,SaaS,USA,165321,4447,0.0269,1.56,6937.32,301,23.05,23975.23,3.46,4224,301,240,7.13,28.91
2024-11-11,TikTok Ads,Video,Healthcare,USA,137895,5901,0.0428,1.34,7907.34,379,20.86,86835.97,10.98,5605,379,303,6.76,26.1
2024-02-27,TikTok Ads,Display,E-commerce,Germany,7978,557,0.0699,0.61,339.77,34,9.99,6686.61,19.68,529,34,27,6.43,12.58
2024-02-08,TikTok Ads,Display,Fintech,Germany,113994,4320,0.0379,0.77,3326.4,142,23.43,25985.24,7.81,4104,142,113,3.46,29.44
2024-02-16,Google Ads,Search,EdTech,UAE,90794,5638,0.0621,3.1,17477.8,217,80.54,54642.18,3.13,5356,217,173,4.05,101.03
2024-12-20,Meta Ads,Display,Healthcare,Australia,118694,2338,0.0197,2.26,5283.88,76,69.52,6774.6,1.28,2221,76,60,3.42,88.06
2024-07-17,Google Ads,Shopping,Healthcare,UAE,99805,1936,0.0194,1.4,2710.4,112,24.2,29346.97,10.83,1839,112,89,6.09,30.45
2024-01-30,Google Ads,Search,Fintech,Canada,187156,3986,0.0213,2.39,9526.54,269,35.41,34393.23,3.61,3786,269,215,7.11,44.31
2024-08-04,TikTok Ads,Video,EdTech,UAE,120152,4613,0.0384,0.97,4474.61,108,41.43,27205.77,6.08,4382,108,86,2.46,52.03
2024-12-16,Google Ads,Search,Fintech,UK,117458,6824,0.0581,2.01,13716.24,251,54.65,12200.18,0.89,6482,251,200,3.87,68.58
2024-06-22,Meta Ads,Video,EdTech,Australia,35398,1044,0.0295,0.45,469.8,20,23.49,1596.24,3.4,991,20,16,2.02,29.36
2024-03-30,TikTok Ads,Video,Healthcare,India,98386,7556,0.0768,0.35,2644.6,385,6.87,43735.3,16.54,7178,385,308,5.36,8.59
2024-08-06,Meta Ads,Video,E-commerce,Canada,70133,2293,0.0327,1.04,2384.72,75,31.8,14249.95,5.98,2178,75,60,3.44,39.75
2024-06-26,Google Ads,Video,SaaS,USA,30169,1523,0.0505,1.44,2193.12,34,64.5,8282.71,3.78,1446,34,27,2.35,81.23
2024-01-25,Google Ads,Search,EdTech,Germany,122959,3553,0.0289,1.67,5933.51,133,44.61,11079.66,1.87,3375,133,106,3.94,55.98
2024-04-12,Meta Ads,Search,Healthcare,Australia,73083,3040,0.0416,0.6,1824.0,203,8.99,29701.35,16.28,2888,203,162,7.03,11.26
2024-05-02,Meta Ads,Display,Fintech,India,113889,4623,0.0406,1.19,5501.37,362,15.2,19216.96,3.49,4391,362,289,8.24,19.04
2024-06-23,Meta Ads,Search,Healthcare,Australia,57203,1029,0.018,0.87,895.23,11,81.38,1505.4,1.68,977,11,8,1.13,111.9
2024-07-12,TikTok Ads,Display,SaaS,UAE,36562,1257,0.0344,0.43,540.51,74,7.3,11838.52,21.9,1194,74,59,6.2,9.16
2024-12-01,Google Ads,Search,EdTech,USA,177256,4059,0.0229,2.19,8889.21,138,64.41,32140.46,3.62,3856,138,110,3.58,80.81
2024-02-23,TikTok Ads,Shopping,SaaS,India,179036,11046,0.0617,0.87,9610.02,787,12.21,127296.84,13.25,10493,787,629,7.5,15.28
2024-07-02,Google Ads,Display,EdTech,Germany,87481,4181,0.0478,2.88,12041.28,104,115.78,28643.42,2.38,3971,104,83,2.62,145.08
2024-06-22,TikTok Ads,Shopping,E-commerce,India,130645,8243,0.0631,0.95,7830.85,356,22.0,16420.6,2.1,7830,356,284,4.55,27.57
2024-11-24,Google Ads,Search,SaaS,India,121089,3499,0.0289,0.93,3254.07,185,17.59,28042.42,8.62,3324,185,148,5.57,21.99
2024-05-07,Google Ads,Search,EdTech,Canada,15589,285,0.0183,1.18,336.3,10,33.63,1359.76,4.04,270,10,8,3.7,42.04
2024-08-11,TikTok Ads,Search,Fintech,Germany,101411,9370,0.0924,0.81,7589.7,523,14.51,26633.21,3.51,8901,523,418,5.88,18.16
2024-03-25,Google Ads,Shopping,E-commerce,UK,142045,9161,0.0645,2.39,21894.79,525,41.7,131680.16,6.01,8702,525,420,6.03,52.13
2024-07-05,Meta Ads,Shopping,Healthcare,UK,42236,1013,0.024,1.43,1448.59,29,49.95,4720.08,3.26,962,29,23,3.01,62.98
2024-05-23,Meta Ads,Shopping,E-commerce,Canada,75628,794,0.0105,0.5,397.0,49,8.1,3639.22,9.17,754,49,39,6.5,10.18
2024-12-08,TikTok Ads,Video,Fintech,Germany,116184,4089,0.0352,0.34,1390.26,263,5.29,54249.41,39.02,3884,263,210,6.77,6.62
2024-10-19,Google Ads,Video,E-commerce,USA,121465,5575,0.0459,1.64,9143.0,273,33.49,28769.59,3.15,5296,273,218,5.15,41.94
2024-01-09,Google Ads,Video,Fintech,UK,108510,3721,0.0343,1.41,5246.61,116,45.23,23480.01,4.48,3534,116,92,3.28,57.03
2024-03-12,Meta Ads,Shopping,Healthcare,Canada,199650,4152,0.0208,0.78,3238.56,165,19.63,10558.75,3.26,3944,165,132,4.18,24.53
2024-07-10,Google Ads,Shopping,SaaS,USA,73734,1990,0.027,0.82,1631.8,143,11.41,16954.02,10.39,1890,143,114,7.57,14.31
2024-03-10,Meta Ads,Shopping,E-commerce,Canada,149532,5069,0.0339,2.39,12114.91,397,30.52,95392.09,7.87,4815,397,317,8.25,38.22
2024-01-27,Google Ads,Search,Fintech,India,79432,4130,0.052,2.29,9457.7,311,30.41,59366.41,6.28,3923,311,248,7.93,38.14
2024-10-07,TikTok Ads,Display,Fintech,Canada,192583,11285,0.0586,1.63,18394.55,562,32.73,124224.31,6.75,10720,562,449,5.24,40.97
2024-03-09,Meta Ads,Video,SaaS,Australia,79266,2425,0.0306,0.72,1746.0,104,16.79,20287.27,11.62,2303,104,83,4.52,21.04
2024-02-25,Google Ads,Video,Fintech,Australia,33695,1277,0.0379,2.88,3677.76,89,41.32,25041.09,6.81,1213,89,71,7.34,51.8
2024-03-19,TikTok Ads,Search,Fintech,India,92030,6267,0.0681,0.58,3634.86,136,26.73,11204.78,3.08,5953,136,108,2.28,33.66
2024-11-02,Google Ads,Search,Healthcare,India,26259,669,0.0255,1.41,943.29,22,42.88,2731.41,2.9,635,22,17,3.46,55.49
2024-04-15,Google Ads,Video,Fintech,UK,99447,5917,0.0595,1.05,6212.85,195,31.86,28481.71,4.58,5621,195,156,3.47,39.83
2024-11-17,Meta Ads,Shopping,Healthcare,UAE,170910,3315,0.0194,0.5,1657.5,167,9.93,41334.16,24.94,3149,167,133,5.3,12.46
2024-03-04,Meta Ads,Video,Healthcare,USA,180259,2072,0.0115,1.37,2838.64,136,20.87,10032.66,3.53,1968,136,108,6.91,26.28
2024-02-23,Meta Ads,Video,Healthcare,UAE,146964,5246,0.0357,1.99,10439.54,131,79.69,7261.59,0.7,4983,131,104,2.63,100.38
2024-09-10,Meta Ads,Display,EdTech,Germany,153057,2969,0.0194,2.24,6650.56,148,44.94,28216.02,4.24,2820,148,118,5.25,56.36
2024-12-08,Google Ads,Search,SaaS,UK,78635,2587,0.0329,2.35,6079.45,106,57.35,21303.72,3.5,2457,106,84,4.31,72.37
2024-11-12,Meta Ads,Display,Healthcare,UAE,54031,2215,0.041,1.66,3676.9,157,23.42,22778.62,6.2,2104,157,125,7.46,29.42
2024-09-17,Google Ads,Video,SaaS,Germany,162743,8723,0.0536,1.77,15439.71,106,145.66,20056.78,1.3,8286,106,84,1.28,183.81
2024-08-04,Google Ads,Display,Healthcare,Canada,144494,8409,0.0582,3.04,25563.36,93,274.87,20233.22,0.79,7988,93,74,1.16,345.45
2024-11-09,Google Ads,Search,Fintech,Australia,112549,6640,0.059,3.67,24368.8,374,65.16,21696.69,0.89,6308,374,299,5.93,81.5
2024-12-23,Google Ads,Search,E-commerce,USA,148994,7509,0.0504,3.46,25981.14,588,44.19,82753.51,3.19,7133,588,470,8.24,55.28
2024-11-24,Google Ads,Display,Fintech,Canada,87373,3643,0.0417,1.05,3825.15,289,13.24,35842.03,9.37,3460,289,231,8.35,16.56
2024-04-01,TikTok Ads,Shopping,E-commerce,Australia,41200,1763,0.0428,1.78,3138.14,101,31.07,27614.2,8.8,1674,101,80,6.03,39.23
2024-12-23,Google Ads,Search,Fintech,India,51986,1996,0.0384,1.53,3053.88,82,37.24,20819.66,6.82,1896,82,65,4.32,46.98
2024-10-15,Meta Ads,Search,Fintech,Germany,190392,6016,0.0316,2.29,13776.64,165,83.49,35908.75,2.61,5715,165,132,2.89,104.37
2024-12-06,TikTok Ads,Shopping,E-commerce,Germany,137817,8654,0.0628,1.52,13154.08,392,33.56,54000.95,4.11,8221,392,313,4.77,42.03
2024-01-20,TikTok Ads,Video,Fintech,USA,153145,7197,0.047,1.02,7340.94,89,82.48,6214.05,0.85,6837,89,71,1.3,103.39
2024-03-07,Google Ads,Shopping,E-commerce,USA,20718,426,0.0206,2.65,1128.9,22,51.31,1505.14,1.33,404,22,17,5.45,66.41
2024-01-22,TikTok Ads,Shopping,Fintech,Germany,5059,415,0.0822,0.73,302.95,4,75.74,798.87,2.64,394,4,3,1.02,100.98
2024-02-28,TikTok Ads,Search,SaaS,USA,96045,5820,0.0606,0.31,1804.2,235,7.68,47063.54,26.09,5529,235,188,4.25,9.6
2024-05-19,Google Ads,Display,E-commerce,UAE,12644,572,0.0453,2.22,1269.84,36,35.27,7362.94,5.8,543,36,28,6.63,45.35
2024-07-16,Google Ads,Video,EdTech,Canada,91901,3326,0.0362,2.58,8581.08,261,32.88,77117.41,8.99,3159,261,208,8.26,41.26
2024-03-30,Google Ads,Search,Fintech,Canada,120431,6262,0.052,2.77,17345.74,188,92.26,8830.89,0.51,5948,188,150,3.16,115.64
2024-01-23,Google Ads,Search,Fintech,Germany,7948,289,0.0364,2.07,598.23,6,99.7,1368.08,2.29,274,6,4,2.19,149.56
2024-08-14,Meta Ads,Video,E-commerce,UAE,108924,2134,0.0196,0.41,874.94,85,10.29,7418.36,8.48,2027,85,68,4.19,12.87
2024-03-30,Google Ads,Search,SaaS,Germany,66402,2695,0.0406,1.86,5012.7,199,25.19,14266.46,2.85,2560,199,159,7.77,31.53
2024-08-29,Google Ads,Display,EdTech,Canada,96676,5326,0.0551,1.67,8894.42,355,25.05,14113.5,1.59,5059,355,284,7.02,31.32
2024-04-10,Meta Ads,Search,Fintech,USA,10108,320,0.0317,0.51,163.2,8,20.4,624.2,3.82,304,8,6,2.63,27.2
2024-03-30,Google Ads,Search,SaaS,UK,23936,1211,0.0506,2.7,3269.7,49,66.73,7236.18,2.21,1150,49,39,4.26,83.84
2024-05-21,Meta Ads,Display,SaaS,India,157455,3810,0.0242,1.24,4724.4,244,19.36,55928.06,11.84,3619,244,195,6.74,24.23
2024-03-29,Google Ads,Shopping,Fintech,Australia,165805,9832,0.0593,2.76,27136.32,509,53.31,143237.84,5.28,9340,509,407,5.45,66.67
2024-10-27,Meta Ads,Search,Fintech,USA,69385,2650,0.0382,1.7,4505.0,160,28.16,32080.73,7.12,2517,160,128,6.36,35.2
2024-04-27,TikTok Ads,Video,Healthcare,Australia,89944,2644,0.0294,0.31,819.64,80,10.25,12715.09,15.51,2511,80,64,3.19,12.81
2024-04-03,Meta Ads,Search,SaaS,India,62603,1396,0.0223,1.5,2094.0,17,123.18,2988.24,1.43,1326,17,13,1.28,161.08
2024-01-10,Meta Ads,Shopping,EdTech,USA,62284,1413,0.0227,1.06,1497.78,88,17.02,10561.64,7.05,1342,88,70,6.56,21.4
2024-11-09,Meta Ads,Video,EdTech,USA,172812,2972,0.0172,0.99,2942.28,178,16.53,47180.83,16.04,2823,178,142,6.31,20.72
2024-01-19,Google Ads,Search,Healthcare,UAE,82764,2276,0.0275,0.91,2071.16,130,15.93,22792.2,11.0,2162,130,104,6.01,19.92
2024-04-14,Meta Ads,Search,E-commerce,India,133260,2611,0.0196,2.08,5430.88,108,50.29,16755.51,3.09,2480,108,86,4.35,63.15
2024-07-08,Google Ads,Search,Fintech,Australia,188420,9364,0.0497,2.65,24814.6,324,76.59,68719.44,2.77,8895,324,259,3.64,95.81
2024-02-20,Google Ads,Shopping,Fintech,UK,89431,3300,0.0369,1.47,4851.0,56,86.62,9891.88,2.04,3135,56,44,1.79,110.25
2024-01-04,Google Ads,Display,E-commerce,USA,52897,1883,0.0356,2.77,5215.91,108,48.3,5473.28,1.05,1788,108,86,6.04,60.65
2024-06-09,Google Ads,Shopping,SaaS,UK,83334,3341,0.0401,1.73,5779.93,256,22.58,32514.9,5.63,3173,256,204,8.07,28.33
2024-10-17,TikTok Ads,Shopping,SaaS,USA,180721,9379,0.0519,1.3,12192.7,286,42.63,52558.42,4.31,8910,286,228,3.21,53.48
2024-12-09,TikTok Ads,Display,Healthcare,Australia,195759,7262,0.0371,0.47,3413.14,75,45.51,16681.83,4.89,6898,75,60,1.09,56.89
2024-07-10,Google Ads,Video,SaaS,USA,158514,4565,0.0288,2.14,9769.1,235,41.57,15388.32,1.58,4336,235,188,5.42,51.96
2024-05-17,Meta Ads,Video,SaaS,USA,82948,2347,0.0283,2.31,5421.57,65,83.41,10510.94,1.94,2229,65,52,2.92,104.26
2024-02-02,Google Ads,Video,SaaS,Canada,44420,1066,0.024,3.64,3880.24,44,88.19,2655.91,0.68,1012,44,35,4.35,110.86
2024-02-25,TikTok Ads,Search,Fintech,UAE,57006,2981,0.0523,1.1,3279.1,192,17.08,40566.37,12.37,2831,192,153,6.78,21.43
2024-08-15,Meta Ads,Video,SaaS,USA,37588,1191,0.0317,1.96,2334.36,48,48.63,13381.03,5.73,1131,48,38,4.24,61.43
2024-02-02,TikTok Ads,Shopping,Healthcare,Australia,196605,14922,0.0759,1.76,26262.72,757,34.69,181823.28,6.92,14175,757,605,5.34,43.41
2024-04-01,Meta Ads,Video,Fintech,Germany,59376,564,0.0095,0.64,360.96,25,14.44,4065.83,11.26,535,25,20,4.67,18.05
2024-05-21,Meta Ads,Video,E-commerce,India,15865,528,0.0333,1.88,992.64,39,25.45,3165.22,3.19,501,39,31,7.78,32.02
2024-11-26,Google Ads,Video,EdTech,UAE,80511,3622,0.045,3.32,12025.04,140,85.89,31780.44,2.64,3440,140,112,4.07,107.37
2024-06-26,Google Ads,Shopping,E-commerce,UK,143944,7873,0.0547,2.11,16612.03,513,32.38,65899.82,3.97,7479,513,410,6.86,40.52
2024-07-08,Meta Ads,Search,SaaS,UK,44612,811,0.0182,2.0,1622.0,23,70.52,1008.1,0.62,770,23,18,2.99,90.11
2024-11-13,Google Ads,Display,E-commerce,Australia,17299,479,0.0277,1.94,929.26,30,30.98,3163.73,3.4,455,30,24,6.59,38.72
2024-10-29,TikTok Ads,Shopping,Healthcare,UAE,71514,3354,0.0469,1.31,4393.74,165,26.63,17363.87,3.95,3186,165,132,5.18,33.29
2024-03-14,Google Ads,Video,E-commerce,India,37135,1006,0.0271,1.92,1931.52,62,31.15,17772.87,9.2,955,62,49,6.49,39.42
2024-11-23,Google Ads,Display,EdTech,UAE,80542,4236,0.0526,2.15,9107.4,104,87.57,15932.35,1.75,4024,104,83,2.58,109.73
2024-04-03,Google Ads,Shopping,E-commerce,Australia,112992,2802,0.0248,3.0,8406.0,124,67.79,7395.68,0.88,2661,124,99,4.66,84.91
2024-06-09,Meta Ads,Search,SaaS,UK,119863,1114,0.0093,1.23,1370.22,75,18.27,21180.36,15.46,1058,75,60,7.09,22.84
2024-02-07,TikTok Ads,Search,Fintech,Germany,108806,5070,0.0466,0.36,1825.2,279,6.54,26787.94,14.68,4816,279,223,5.79,8.18
2024-11-30,TikTok Ads,Shopping,Healthcare,UK,7234,496,0.0687,0.71,352.16,10,35.22,399.8,1.14,471,10,8,2.12,44.02
2024-05-03,Meta Ads,Shopping,Fintech,Australia,143541,1980,0.0138,1.41,2791.8,152,18.37,42063.3,15.07,1881,152,121,8.08,23.07
2024-03-21,TikTok Ads,Video,EdTech,India,5497,231,0.0422,1.38,318.78,18,17.71,4467.32,14.01,219,18,14,8.22,22.77
2024-03-03,Meta Ads,Display,EdTech,UK,160478,4413,0.0275,1.02,4501.26,82,54.89,13362.88,2.97,4192,82,65,1.96,69.25
2024-10-14,Google Ads,Video,E-commerce,UK,116011,2726,0.0235,1.96,5342.96,127,42.07,4188.78,0.78,2589,127,101,4.91,52.9
2024-09-17,Meta Ads,Search,EdTech,Germany,166243,1895,0.0114,0.92,1743.4,51,34.18,5887.21,3.38,1800,51,40,2.83,43.58
2024-01-16,TikTok Ads,Video,E-commerce,Australia,62868,2715,0.0432,1.6,4344.0,180,24.13,35590.01,8.19,2579,180,144,6.98,30.17
2024-12-15,Google Ads,Video,EdTech,UAE,132953,8163,0.0614,2.76,22529.88,130,173.31,16572.4,0.74,7754,130,104,1.68,216.63
2024-03-11,Meta Ads,Display,Healthcare,UAE,107326,2436,0.0227,0.77,1875.72,84,22.33,5936.35,3.16,2314,84,67,3.63,28.0
2024-03-28,TikTok Ads,Search,E-commerce,Australia,24854,1106,0.0445,1.14,1260.84,38,33.18,8735.32,6.93,1050,38,30,3.62,42.03
2024-04-05,Google Ads,Display,Healthcare,India,175949,7108,0.0404,2.44,17343.52,75,231.25,22062.99,1.27,6752,75,60,1.11,289.06
2024-12-27,TikTok Ads,Shopping,EdTech,USA,131956,7772,0.0589,0.29,2253.88,211,10.68,23120.58,10.26,7383,211,168,2.86,13.42
2024-11-11,Google Ads,Video,Healthcare,UAE,90096,4784,0.0531,3.17,15165.28,310,48.92,81015.37,5.34,4544,310,248,6.82,61.15
2024-02-13,Google Ads,Video,E-commerce,UK,48766,1731,0.0355,1.04,1800.24,44,40.91,12477.84,6.93,1644,44,35,2.68,51.44
2024-04-24,Meta Ads,Display,Fintech,USA,68989,2952,0.0428,1.79,5284.08,169,31.27,14776.11,2.8,2804,169,135,6.03,39.14
2024-10-13,Google Ads,Search,E-commerce,India,197557,4326,0.0219,1.18,5104.68,259,19.71,39016.05,7.64,4109,259,207,6.3,24.66
2024-05-14,Google Ads,Video,E-commerce,Canada,96178,4328,0.045,3.36,14542.08,275,52.88,37193.1,2.56,4111,275,220,6.69,66.1
2024-09-10,TikTok Ads,Shopping,Healthcare,India,144940,5333,0.0368,1.31,6986.23,148,47.2,32610.09,4.67,5066,148,118,2.92,59.21
2024-04-12,TikTok Ads,Shopping,SaaS,UAE,152322,13678,0.0898,0.41,5607.98,813,6.9,103237.84,18.41,12994,813,650,6.26,8.63
2024-08-22,Google Ads,Display,EdTech,Australia,89124,2664,0.0299,1.24,3303.36,198,16.68,52262.98,15.82,2530,198,158,7.83,20.91
2024-12-13,Google Ads,Video,Fintech,India,126404,2073,0.0164,0.92,1907.16,24,79.47,3807.61,2.0,1969,24,19,1.22,100.38
